"AGE";"EP_MEASURE";"FREQ";"GEO";"GEO_OBJECT";"SEASONAL_ADJUST";"SEX";"UNIT_MEASURE";"DECIMALS";"OBS_STATUS";"OBS_STATUS_FR";"UNIT_MULT";"TIME_PERIOD";"OBS_VALUE"
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2014;8800111
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1970;8219041
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1989;14240305
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1969;12104287
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1993;2384130
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2014;7611359
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1974;12841157
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1956;5282914
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1973;12626089
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1959;4545510
"_T";"AVERAGE_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2010;62917790
"_T";"EVO_NAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1950;327830
"_T";"AVERAGE_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1967;49548305
"_T";"EVO_NAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1954;291862
"_T";"STAT_ADJUST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1975;0
"_T";"AVERAGE_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1980;53880009
"_T";"EVO_NAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1947;332315
"_T";"AVERAGE_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2015;64384807
"Y20T59";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2005;33901956
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2005;4995323
"Y20T59";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2003;16580155
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2011;2137698
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1952;20536885
"Y_LT15";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2017;12215378
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1959;20207252
"Y_LT20";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2002;8014622
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2007;3370140
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1992;2458726
"Y_LT20";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2010;8190886
"Y_LT15";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2016;6002232
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1967;8241860
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2004;14367812
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1978;13153191
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2012;5703245
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2004;16532377
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2014;5751435
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1995;2339194
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1987;6058574
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1959;10195261
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1946;3792653
"_T";"STAT_ADJUST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2011;0
"Y15T49";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1998;29972835
"_T";"EVO_MIGRAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1984;45000
"_T";"EVO_NAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1983;188870
"_T";"EVO_NAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2012;231063
"_T";"STAT_ADJUST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2003;94455
"_T";"AVERAGE_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1999;58677406
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2017;6145280
"_T";"STAT_ADJUST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1988;0
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1995;11329643
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1985;29099238
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1992;28824327
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2014;15588708
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1993;15330473
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1983;28668137
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1975;25336786
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2010;11544011
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2006;5085994
"Y_GE60";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2005;5506394
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2000;1525277
"Y_LT15";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1998;5633315
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1998;2630152
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2021;2499925
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1994;1213177
"Y20T59";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2004;17019971
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1995;2368524
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1964;21547318
"Y_GE60";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1993;4772862
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2017;5972195
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2020;2425332
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1995;5797225
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1963;6312326
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1957;11466613
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1992;1251591
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1991;15148409
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2010;5907101
"_T";"AVERAGE_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2007;61965052
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2009;5549804
"_T";"EVO_NAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2011;258201
"_T";"EVO_NAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1918;-395000
"_T";"AVERAGE_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2019;65182961
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2006;5159202
"_T";"EVO_NAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1907;-1239
"Y20T59";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1997;32060999
"_T";"EVO_NAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1965;321992
"Y_GE60";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2018;17231762
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2020;2474459
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1948;10335453
"Y_LT15";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2006;5996131
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1994;14603156
"Y_LT15";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2013;12186689
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1964;10938899
"Y15T49";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2018;14498461
"_T";"EVO_NAT_POP_RT";"A";"F";"FRANCE";"N";"_T";"PM";"1";"A";"D";"0";2008;4.4
"_T";"EVO_MIGRAT_POP";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1989;78285
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1993;2411280
"Y15T49";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1998;14994845
"Y_LT20";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2004;8071084
"Y_LT20";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2009;8174193
"Y20T59";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1992;15631426
"Y20T59";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2001;16310168
"Y_LT20";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2019;7950440
"Y_LT20";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1998;7976556
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2013;2221577
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2015;14103811
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2007;14490399
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1963;7798816
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1978;6025906
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1996;2432427
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2005;7343911
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1999;5409778
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2009;16749232
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2010;5636910
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2003;14464283
"_T";"STAT_ADJUST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1987;0
"_T";"EVO_NAT_POP";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1966;363175
"_T";"EVO_NAT_POP_RT";"A";"FM";"FRANCE";"N";"_T";"PM";"1";"R";"D";"0";2020;0.6
"_T";"EVO_NAT_POP_RT";"A";"FM";"FRANCE";"N";"_T";"PM";"1";"A";"D";"0";1944;-1
"_T";"STAT_ADJUST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2007;0
"_T";"EVO_NAT_POP_RT";"A";"FM";"FRANCE";"N";"_T";"PM";"1";"A";"D";"0";1956;6
"_T";"EVO_MIGRAT_POP";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2012;72336
"_T";"STAT_ADJUST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1955;0
"_T";"EVO_MIGRAT_POP";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1990;77393
"Y20T59";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2001;32850586
"_T";"AVERAGE_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1991;56975597
"_T";"STAT_ADJUST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2000;94456
"_T";"EVO_MIGRAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2008;66930
"_T";"EVO_NAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1988;246668
"_T";"EVO_NAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1941;-153000
"_T";"AVERAGE_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1952;42459668
"Y_GE60";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1992;11280893
"_T";"AVERAGE_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1965;48757796
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2018;6184396
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1991;2516364
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2018;2380142
"Y20T59";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"R";"D";"0";2022;17035031
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1956;20244009
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1991;1308048
"Y_GE60";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2001;5249408
"Y15T49";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2008;14789950
"Y15T49";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2004;14783872
"Y15T49";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2021;14296449
"Y15T49";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2006;14817511
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2007;5523638
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2001;2821419
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1997;5453475
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1977;13316793
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1981;2102347
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2020;9745014
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1979;8071089
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1991;6416162
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1994;14487025
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2017;5711043
"_T";"EVO_NAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1912;74794
"Y20T59";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2007;34173826
"_T";"AVERAGE_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1958;44788853
"_T";"STAT_ADJUST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1983;0
"_T";"STAT_ADJUST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1982;0
"_T";"STAT_ADJUST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1987;0
"_T";"EVO_NAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2015;178651
"_T";"EVO_MIGRAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1955;120000
"Y20T59";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1996;31973591
"Y_GE60";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2017;16945359
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1957;23031045
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1967;8752541
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1963;15904417
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1962;10149753
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2012;32910610
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1999;11080030
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1961;23166140
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1975;9672307
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1963;8169094
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1955;22845235
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1992;5580521
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1956;10184562
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2005;16653933
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1967;11861765
"Y15T49";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1985;13757684
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1964;11741932
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1979;2002426
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1953;4174450
"Y20T59";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1965;11759192
"_T";"EVO_MIGRAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2006;115025
"_T";"EVO_MIGRAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"R";"D";"0";2020;147186
"_T";"STAT_ADJUST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1981;0
"_T";"EVO_NAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1963;311024
"Y20T59";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"R";"D";"0";2022;33625013
"_T";"STAT_ADJUST";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1986;0
"_T";"EVO_NAT_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1942;-81000
"_T";"AVERAGE_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1975;52699169
"_T";"AVERAGE_POP";"A";"FM";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1976;52908672
"Y15T49";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2007;29786903
"Y_LT20";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2018;16313051
"Y_GE60";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2018;7589691
"Y_LT15";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2019;12106599
"Y20T59";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2013;17140315
"Y20T59";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2014;16699260
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2014;2263481
"Y_GE60";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1999;5142437
"Y_LT15";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";2012;5922313
"_T";"EVO_NAT_POP_RT";"A";"FM";"FRANCE";"N";"_T";"PM";"1";"A";"D";"0";1910;2.2
"Y_GE60";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1991;11100591
"_T";"EVO_NAT_POP";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2008;285829
"_T";"EVO_NAT_POP_RT";"A";"F";"FRANCE";"N";"_T";"PM";"1";"A";"D";"0";2000;4.4
"_T";"EVO_NAT_POP";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2018;148942
"_T";"AVERAGE_POP";"A";"F";"FRANCE";"N";"_T";"NR";"0";"R";"D";"0";2021;67878649
"_T";"EVO_NAT_POP_RT";"A";"F";"FRANCE";"N";"_T";"PM";"1";"A";"D";"0";2006;4.8
"_T";"EVO_NAT_POP_RT";"A";"FM";"FRANCE";"N";"_T";"PM";"1";"A";"D";"0";1996;3.5
"_T";"EVO_NAT_POP_RT";"A";"FM";"FRANCE";"N";"_T";"PM";"1";"A";"D";"0";1953;5.8
"_T";"STAT_ADJUST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2011;0
"_T";"EVO_NAT_POP";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";1967;325607
"Y15T49";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2014;14525519
"Y15T49";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1995;15033777
"Y_LT15";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"_T";"NR";"0";"A";"D";"0";2015;12339441
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1995;1213401
"Y_LT20";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2016;8362047
"Y_GE60";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1991;6499137
"Y20T59";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1994;15879186
"Y_LT15";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1991;5767475
"Y_GE75";"POP_JAN_1ST";"A";"F";"FRANCE";"N";"F";"NR";"0";"A";"D";"0";1996;2463203
"Y_GE60";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1978;3765278
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1958;656406
"Y_LT20";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";1963;8105601
"Y_GE75";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2017;2304975
"Y_LT15";"POP_JAN_1ST";"A";"FM";"FRANCE";"N";"M";"NR";"0";"A";"D";"0";2021;5848195
